keyword,category,title,price,extracted_price,raw_price,rating,reviews,platform,position,delivery,link,thumbnail,installment_price,installment_months,currency
Vivo,mobile,Men Vivobarefoot Sensus,$150.00,150.0,150.0,4.4,300.0,ReVivo by Vivobarefoot,37,Free delivery,"https://www.google.com/search?ibp=oshop&q=Vivo&prds=catalogid:8362155865001261326,productid:10748061407941337908,headlineOfferDocid:4299633276546368183,imageDocid:12015605175835282009,rds:PC_7335955165382725|PROD_PC_7335955165382725,gpcid:7335955165382725,mid:576462771393619102,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRjN1bBZ72dBOsANjT0vG1ES50r8_GtzMpsAL8JUis_nw-aJy0rbvDzJUQtSKERpFi2p8297ZmBUQ,,,USD
Vivo,mobile,"Vivo Y19 6.53"" 128GB Spring White",$93.50,93.5,93.5,4.6,520.0,eBay - phoneandaccessory,38,,"https://www.google.com/search?ibp=oshop&q=Vivo&prds=catalogid:9798480715666262671,productid:5911424839495430846,headlineOfferDocid:11116932919132728618,imageDocid:14451000401305673801,rds:PC_9886161905014003962|PROD_PC_9886161905014003962,gpcid:9886161905014003962,mid:576462853240679549,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcS7oU7fwe0YS1IIz_LUL_br5hFn49iSTkzaO78J_p9Apl1_mra0TX-fpMpn5DwFZlrgis7vWss,,,USD
Vivo,mobile,"Vivobarefoot Primus Flow Mens Barefoot Road Running, size 12",$84.00,84.0,84.0,4.1,137.0,Vivobarefoot,39,Free delivery on $120+,"https://www.google.com/search?ibp=oshop&q=Vivo&prds=productid:10022336220785727975,headlineOfferDocid:10022336220785727975,imageDocid:18078856251951313195,rds:PC_9231265505042795790|PROD_PC_9231265505042795790,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTo-ZZBr5zXW9V59YWn_u6Pw0nVbsLSMwhl3UINgeWXsENk65SCElpIp05gS7VVcbWEMWyMCNT_dQ,,,USD
Vivo,mobile,vivo V30 5G Smartphone,$574.00,574.0,574.0,4.8,809.0,eBay,40,Free delivery,"https://www.google.com/search?ibp=oshop&q=Vivo&prds=catalogid:1900504614117391485,productid:8601428097271128373,headlineOfferDocid:7157430841211297445,rds:PC_11234179776842186479|PROD_PC_11234179776842186479,gpcid:11234179776842186479,mid:576462769396606784,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcT-mUG3YCpc3jvoC6mijQGuKjvjARCUbpIF9qdpzANPYSNgAP9lrzr1elmnCtnAh8k5YgJZa_k,,,USD
Nokia,mobile,Nokia 105 4G GSM Unlocked Mobile Phone,$59.99,59.99,59.99,4.2,4700.0,Walmart - Virtual Depot,1,Free delivery,"https://www.google.com/search?ibp=oshop&q=Nokia&prds=catalogid:8884951865369389809,productid:2933310917005392961,headlineOfferDocid:18065560749761852407,imageDocid:13197319889532110848,rds:PC_16477983328762973648|PROD_PC_16477983328762973648,gpcid:16477983328762973648,mid:576462460512351156,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTlvlzbfhP-BFveQI8KdRPdQSAN-zeUDG1W1JB6bVIrabpGllSxkgKNRCKjhITOIe5ccwcCgx9sn8IzpT9Py5Zs_lT5vyXZ,,,USD
Nokia,mobile,Nokia - 2780 Flip Phone (Unlocked) - Black,$99.99,99.99,99.99,3.8,588.0,Best Buy,2,,"https://www.google.com/search?ibp=oshop&q=Nokia&prds=productid:5011075800613424578,headlineOfferDocid:5011075800613424578,imageDocid:12716905705737662622,rds:PC_3417045310835387500|PROD_PC_3417045310835387500,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSHmNRURNybNMw5glRwO_E5r1Ciu4iwdo4z3cLaQZcCAJZwOr8xWN-O_rT23QHNViETNNzyJXAi6qS76IPucfjhNQnFRs5v,,,USD
Nokia,mobile,Nokia 8.3 5G TA-1243 128GB Dual SIM Unlocked,$88.93,88.93,88.93,4.3,280.0,eBay - chonglietech,3,Free delivery,"https://www.google.com/search?ibp=oshop&q=Nokia&prds=catalogid:8655452217730602226,productid:3350305025724157801,headlineOfferDocid:9727927672477341535,imageDocid:6168994758368178719,rds:PC_901389335228294528|PROD_PC_901389335228294528,gpcid:901389335228294528,mid:576462325569928827,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQaIBH60QfgEPmMvOAqTbsjXCVWpeQZYPwYSNl3RU8cuZn49XKc7q1QK3hsCpaMMxHLBeDC8O9koxGD5zuMiYcpood_hNALy_tWNQHIsbM,,,USD
Nokia,mobile,Nokia G60 5G,$219.99,219.99,219.99,4.3,118.0,Cellification.com,4,Free delivery by Wed,"https://www.google.com/search?ibp=oshop&q=Nokia&prds=catalogid:8863978535262867559,productid:11764706665406745881,headlineOfferDocid:10110682550487848927,imageDocid:14668676741270255189,rds:PC_2637055571241759713|PROD_PC_2637055571241759713,gpcid:2637055571241759713,mid:576462690311511147,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcR8Jbvx-NNndvYMsU1X70Fe56kYnx8meOTCS7tHMMI-lbMkixpuI6kotBasDPmg1CpMUWyCfvgyZHihD5orksmaT2jOIu1FZfU_R1IhEBlMK_8S-tKwJnmn,,,USD
Nokia,mobile,Nokia 5310,$35.55,35.55,35.55,4.1,1600.0,eBay - utechmobile,5,,"https://www.google.com/search?ibp=oshop&q=Nokia&prds=catalogid:15275686916332168394,productid:14385821429265656631,headlineOfferDocid:10218450419792156150,imageDocid:1919409837875638460,rds:PC_9503385221192993158|PROD_PC_9503385221192993158,gpcid:9503385221192993158,mid:576462325570249740,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQcFKrcyfXYUhrm8xfkV1PwrUe7WqeX5px3OvdQ3xKQ4gHORv0ZgRhxR_BUhjXpRY579JQ8u7ky7AFhywTUufyR1TT7X9O6nA,,,USD
Nokia,mobile,Nokia Lumia 1020 Smartphone,$140.00,140.0,140.0,4.4,305.0,TECHDaddy Accs,6,Free delivery,"https://www.google.com/search?ibp=oshop&q=Nokia&prds=catalogid:17954261850983841642,productid:15005609972793581402,headlineOfferDocid:5955999677363574292,imageDocid:6931813045726336267,rds:PC_8177627643785230129|PROD_PC_8177627643785230129,gpcid:8177627643785230129,mid:913998865,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcR42CkWmO2gLvNZUS0eayXmRkmfYyqdXDmW24egbU_GJLHAeh33ZkmSTe6LU1E5FueBthQZJuR8HwJTRq6cSvd4iI3BeOwM,,,USD
Nokia,mobile,Nokia 2780 - Kai OS Flip Phone (Unlocked),$139.00,139.0,139.0,3.8,588.0,Dumb Wireless,7,Free delivery by Sun,"https://www.google.com/search?ibp=oshop&q=Nokia&prds=productid:5247033909488087667,headlineOfferDocid:5247033909488087667,imageDocid:16579424623559191489,rds:PC_3417045310835387500|PROD_PC_3417045310835387500,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcSPuwBmvgSmKJhJ7XxSNlhYCKiTU4y0n1uO61ejz2W3PdSimkvw8tACD1023YUVRqBpXcGJUVySEf-yEvGz7CEbRqtzHkuoqMDWdh4vgZC5XXvNqBRV7kds,,,USD
Nokia,mobile,Nokia 9 Pureview 128GB GSM Unlocked Android,$164.49,164.49,164.49,4.5,117.0,eBay - 1-dna,8,,"https://www.google.com/search?ibp=oshop&q=Nokia&prds=catalogid:448249591077810862,productid:992343599785135579,headlineOfferDocid:1008118878005905192,imageDocid:2160703477565624377,rds:PC_10408036698299049745|PROD_PC_10408036698299049745,gpcid:10408036698299049745,mid:576462317052881035,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTxzD4gF14ij9Gw7dJp0uMKz_PINrQiRYJD_YIQ5SyRHJ-ky-qmnRN-LqGSPhwQDel80tjuPH5TRet_PiJNRJOnqF4bGt4gfNTTHRPh4YLp,,,USD
Nokia,mobile,Nokia C300,$299.99,299.99,299.99,3.0,83.0,Montgomery Ward,9,,"https://www.google.com/search?ibp=oshop&q=Nokia&prds=catalogid:6075242320369173529,productid:4478144635764966613,headlineOfferDocid:12526061854730986735,imageDocid:12145344973958691833,rds:PC_12800928234731426425|PROD_PC_12800928234731426425,gpcid:12800928234731426425,mid:576462839511612211,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcSG4YkSs1y2xQzwuFcAfx-4SFSDrq4ujD7IL4YnjUp7kTTlT0GILms9Va3RQJjt93iIHnDIYJlV-7q0penUuYSls8LToZpTgFa81KYMk-gng7r-1uJtColO4A,,,USD
Nokia,mobile,Verizon Nokia 2V Tella Prepaid Cell Phones,$69.00,69.0,69.0,2.1,46.0,Walmart,10,Free delivery,"https://www.google.com/search?ibp=oshop&q=Nokia&prds=productid:15944495196917471506,headlineOfferDocid:15944495196917471506,imageDocid:11336134996213240077,rds:PC_13659996715866447159|PROD_PC_13659996715866447159,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQPiDINMiYe_35u-8n6PFnu1py0laicfgert0wFdTAOcST76wT6N-E-rXIod3ohP25NwybXiYm7wqvYXMa0WbhusbsMC01mA8rivLbKaoCtj581AFNHkzfFiCuP,,,USD
Nokia,mobile,Nokia 6300 4G,$72.00,72.0,72.0,4.0,1200.0,eBay - luckystore111,11,,"https://www.google.com/search?ibp=oshop&q=Nokia&prds=catalogid:8702635084464502825,productid:3999161018861470470,headlineOfferDocid:5269821213968123685,imageDocid:287089930625450348,rds:PC_13960227695771018192|PROD_PC_13960227695771018192,gpcid:13960227695771018192,mid:576462632343395573,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTxp5r4UZ2PQ5jxPoC0sw7xZ23gSzYE5ILkEHVLr3up8Y26vTSauccMPuQoBCKD1MJWUahCO3No7edLeFY4RO7BYTOAwDF4m_toyjUaTkcwwDi3EkMHbcqxNA,,,USD
Nokia,mobile,Nokia 1 Android One Go Edition Smartphone,$141.17,141.17,141.17,4.2,298.0,ElectronicsForce.com,12,Free delivery by Tue,"https://www.google.com/search?ibp=oshop&q=Nokia&prds=catalogid:1722688118791377043,productid:6906475557496956628,headlineOfferDocid:11899372141589349731,imageDocid:9771195985299071593,rds:PC_15820226897041792909|PROD_PC_15820226897041792909,gpcid:15820226897041792909,mid:576462303508004146,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQV828JGoXBOdJnwnUaXPP92FHgo8m_PyiKopndke_C3LjQ4zqVPUbf8-nOHGRUku92DLM63na5e3FFXQiLi3EEWaYnR7e8lg,,,USD
Nokia,mobile,Nokia 2780 Flip Phone,$72.62,72.62,72.62,3.8,588.0,eBay - tech-link-all,13,,"https://www.google.com/search?ibp=oshop&q=Nokia&prds=catalogid:4853165066075626209,productid:8140927736903055291,headlineOfferDocid:3397417662284414551,imageDocid:15573781244352563531,rds:PC_3417045310835387500|PROD_PC_3417045310835387500,gpcid:3417045310835387500,mid:576462694891853788,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcT6QniivK8x6WLBK0iZYbi0q3aj6dHX3G3f8qNfqvLVzMsz9XnhzYVRcwC8dVhfVlXhXAPb9R3sW5E1Cd-OfAWv9oo7ALb-Jm6x7m2YVqgpd1qoK9aREFGP,,,USD
Nokia,mobile,Nokia 6 32GB Unlocked Smartphone,$134.99,134.99,134.99,4.3,873.0,Cellification.com,14,Free delivery by Wed,"https://www.google.com/search?ibp=oshop&q=Nokia&prds=catalogid:5562158906330590400,productid:1936777904091222994,headlineOfferDocid:12504016307375278274,imageDocid:1670768120925202754,rds:PC_9974016020120336588|PROD_PC_9974016020120336588,gpcid:9974016020120336588,mid:576462232661840779,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQTDVrQGdfxC3ezYDdfuIjxLtjYxso_Xptp7G_5BC7zCvXdqJEXXfpHBfCpEpAv6SPP7X3SJTlGdiPmLEH2tf_aUd1jv7Py,,,USD
Nokia,mobile,Nokia 6210 Cellular Phone,$50.34,50.34,50.34,4.2,20.0,eBay - cell-on-sale,15,,"https://www.google.com/search?ibp=oshop&q=Nokia&prds=catalogid:7691904561211717369,productid:8261764010691929096,headlineOfferDocid:1356478415793991593,imageDocid:4984358772151570863,rds:PC_13318868472404342419|PROD_PC_13318868472404342419,gpcid:13318868472404342419,mid:329413835,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcR3aGMsRAVC5G0I6xaCPRfA_gnaDTE76zbAdEMkZ2OAlBOgT2BUOSYLToqnmP5EjFd-uc74zCtxkolR9Dt0lIG5B56yzoDXGiCbUEMafaKjbzlH1xKUerNMAA,,,USD
Nokia,mobile,Nokia C210 32GB - Gray - Locked T-Mobile,$104.00,104.0,104.0,,,Back Market,16,,"https://www.google.com/search?ibp=oshop&q=Nokia&prds=productid:4341319549844266524,headlineOfferDocid:4341319549844266524,imageDocid:17572980046605320156,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcSyRrGJbxbGWEwSYu-bJGcmQvA2PWsMORiryVwdtsRSoOGSVC2FTWTRQcQ40IwFVldJZ0RL7S8sgNPdRYSlnVCvDUGGjh8WrEUpZXBLdqeHBNLz789bO4c8,,,USD
Nokia,mobile,Nokia N900 Smartphone,$116.69,116.69,116.69,4.5,8.0,eBay - globalmobilephone,17,,"https://www.google.com/search?ibp=oshop&q=Nokia&prds=catalogid:9073925572986201274,productid:4151236994827773266,headlineOfferDocid:12768998802171283866,imageDocid:7071702897823469927,rds:PC_5674169139077830152|PROD_PC_5674169139077830152,gpcid:5674169139077830152,mid:576462771741203868,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTvxLxRW2veJCQLj73E_MO8EZTPp8poKLnCOXtUEwGROI2DHCbkcESbpuY5fFiyDz_nFJHOe895ZeVhCDaC2-s6Gr4hOa_v,,,USD
Nokia,mobile,"Consumer Cellular, Nokia G400, 5G, 64gb, Gray - Smartphone",$126.90,126.9,126.9,4.0,26.0,Walmart - VIPOUTLET,18,Free delivery,"https://www.google.com/search?ibp=oshop&q=Nokia&prds=productid:10391516992700290312,headlineOfferDocid:10391516992700290312,imageDocid:1462089380365259969,rds:PC_10725351032047139726|PROD_PC_10725351032047139726,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcSPMoqhlIppDw5-UP64L6VyeUOH0nT33WWIXhMgFSCG3UeNSdrmKObOB7yHpu7HEuuPOYkk0nLWm4eirGdMW1orFhUMI9bW,,,USD
Nokia,mobile,Nokia 6303 Classic Feature Phone,$40.99,40.99,40.99,4.3,153.0,eBay - lt-trading,19,,"https://www.google.com/search?ibp=oshop&q=Nokia&prds=catalogid:18298595269604781521,productid:13389321050224247656,headlineOfferDocid:3283742531250755967,imageDocid:12346375055066823340,rds:PC_1743338190657818060|PROD_PC_1743338190657818060,gpcid:1743338190657818060,mid:317375574,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQm56baqIyUPEbUkQnxu0yRiOsE6pYyTCZn5b5_ppdhASqnOt6LQeyTQWa3juMohKAV7N-Ym4cpxVUms4ujWW9PJZjwd-in,,,USD
Nokia,mobile,"Nokia G400 5G | Verizon, AT&T, T-Mobile | Android 12 | Unlocked Smartphone | 3-Day Battery | US Version | 4/64GB | 6.58-Inch Screen | 48MP Triple",$35.60,35.6,35.6,,,bebeochaud.com,20,,"https://www.google.com/search?ibp=oshop&q=Nokia&prds=productid:4891779957454476700,headlineOfferDocid:4891779957454476700,imageDocid:9294201804482949600,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcS5UeHPCsJVsBgDKexaA_SerQsjdB4NZMvvxk3BJeGf7n1z9zw66xb75avPfKQwUt8cL8DNMGM43cMmZsn2SWQuirT7AvKFK79st_dDwpkcBat3sxuiB67R,,,USD
Nokia,mobile,Nokia G50 5G 128GB GSM Phone,$111.13,111.13,111.13,4.4,521.0,eBay - lt-trading,21,,"https://www.google.com/search?ibp=oshop&q=Nokia&prds=catalogid:8892849393381950005,productid:16707625228530915301,headlineOfferDocid:3210290881903290386,imageDocid:15705120336397744325,rds:PC_17268747929361528872|PROD_PC_17268747929361528872,gpcid:17268747929361528872,mid:576462848658541109,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTBHeeCiMzBfxcm9AS8Q8UGfyh4kPBqeehpSE_-5OZaVNsNmNAFd8J1-TtVjDMqAPSBmkcZAGwLEauaqNv5u4lNnVRSn5eOOvcr90k3W98,,,USD
Nokia,mobile,Refurbished Nokia Unlocked Original Nokia 2323 Classic GSM Mobile Phone With 1 SIM charger,$24.20,24.2,24.2,4.6,12.0,Etsy - Seller,22,,"https://www.google.com/search?ibp=oshop&q=Nokia&prds=catalogid:2670024330278877162,productid:9519223363079279986,headlineOfferDocid:10769130436413168973,imageDocid:7296295395373172947,rds:PC_16683072586720587731|PROD_PC_16683072586720587731,gpcid:16683072586720587731,mid:576460820942415752,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQ4YhudkoA5NXt15wAfCFmEJDj5KZVGSqJMyeXh_m6EjeHaeJLRBo3vqxCokxhZo06AaaP3M8cC5X-xJkGuwflm0dbpuVx8lRJnUQi353C9uNyKDOpi1-DaSQ,,,USD
Nokia,mobile,Nokia 2720 Flip,$81.99,81.99,81.99,3.3,1400.0,eBay - jingyu2014,23,,"https://www.google.com/search?ibp=oshop&q=Nokia&prds=catalogid:6239281578657816646,productid:14768088470566701899,headlineOfferDocid:12315941577643735106,imageDocid:515310063003077930,rds:PC_18291227296811503834|PROD_PC_18291227296811503834,gpcid:18291227296811503834,mid:576462321526079317,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTc2PFgjBS6VAJ1QwhQU4OvdHHvOWyc2qSuAtkX3q24MWru3bo0COY8JKwngnV3OM2j6DV3mPQ-8wfcYG_0G0OPPY3KQpDQoKboTIy6G9etYONNgLtaaGiemA,,,USD
Nokia,mobile,"New (nokia) 472704a.103, Black","$1,299.99",1299.99,1299.99,,,Walmart - Mega Mart Warehouse LLC,24,,"https://www.google.com/search?ibp=oshop&q=Nokia&prds=catalogid:16326067870135273048,productid:3580703137389445118,headlineOfferDocid:16089507052068053588,imageDocid:11941357276529451734,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRc6xi0dYiupL1H00h8qwqdiFzZz8NFgieDBhsgpw4sBTIvl4SqqzkLP1Wl9pc5rimb4CX--aD-hmultPFOuIlAsOsNnqwa,,,USD
Nokia,mobile,Nokia N91 3G Smartphone,$121.49,121.49,121.49,5.0,2.0,eBay - digital-home888,25,,"https://www.google.com/search?ibp=oshop&q=Nokia&prds=catalogid:647033380035339812,productid:3702352018317440233,headlineOfferDocid:14017144030291567298,imageDocid:8005595251539597749,rds:PC_13140556782036937147|PROD_PC_13140556782036937147,gpcid:13140556782036937147,mid:576462445962675270,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTq3N2no4h4aOiHrlxTZn561k2sVGmNLiE5OGPpL6m_SS9RJxD5X3_Kc6k6Ael0oIsYho7VKoQmSUAnkMBSIzD3OC8gEp8h,,,USD
Nokia,mobile,Nokia 2.2 TA-1179 32GB GSM Unlocked Android Phone,$124.99,124.99,124.99,4.1,278.0,Cellification.com,26,Free delivery by Wed,"https://www.google.com/search?ibp=oshop&q=Nokia&prds=catalogid:1248728781553755959,productid:17468568631855888705,headlineOfferDocid:13349187052802251902,imageDocid:17655740153461604534,rds:PC_2514644572806988823|PROD_PC_2514644572806988823,gpcid:2514644572806988823,mid:576462380863948448,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRLVMEoajQWiAwEUbHpkrh1BJjAd-b3FPTOgCU6793J23NEnMqHTnjm_lv18ZzVh5Kp66NuQUSGuvDEiOH30lef_6H-Wl8ODA,,,USD
Nokia,mobile,Nokia C32 Dual SIM,"$1,459.97",1459.97,1459.97,4.1,833.0,eBay,27,Free delivery,"https://www.google.com/search?ibp=oshop&q=Nokia&prds=catalogid:18308360874934076128,productid:5241703740861414181,headlineOfferDocid:3644571476945265676,imageDocid:1151531684190269944,rds:PC_12121769624499720638|PROD_PC_12121769624499720638,gpcid:12121769624499720638,mid:576462726360318565,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcR5lhuWzC4jB4XisDwsXSFLWgyt9vAjzywRUXGPUgGUhEl_krAmTpbgVibvcLd6aRM5Qr8toun4qEDfxQvBbpDME3ZiCl9hH6VDv5JUf0I,,,USD
Nokia,mobile,Nokia 2.4 Smartphone,$133.16,133.16,133.16,4.3,395.0,Glocalzone,28,,"https://www.google.com/search?ibp=oshop&q=Nokia&prds=productid:10353669960389928824,headlineOfferDocid:10353669960389928824,imageDocid:2494342613305894646,rds:PC_7147453493394813380|PROD_PC_7147453493394813380,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcS9Y73myNP7oK6OsuWrUYJybiDPbBaSz8uTO_rseE4QtYUIxHD649s19Co3UGEG4llZDgQWfEqBgme6GqmE09cv-dnJddxE,,,USD
Nokia,mobile,Nokia 2730 Classic Mobile Phone,$30.55,30.55,30.55,4.2,177.0,eBay - plustoptrade,29,,"https://www.google.com/search?ibp=oshop&q=Nokia&prds=catalogid:502919876996010815,productid:10309338826101217688,headlineOfferDocid:18135176272262308084,imageDocid:9616406893473426029,rds:PC_7706503121865685680|PROD_PC_7706503121865685680,gpcid:7706503121865685680,mid:317062206,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQPyXjUteh8bPgZD7Ram02JpU3TbltP-4o8j3FAu-xwF9OPnAd1bca9Bz3ybCjQLrZS_roPQgtX6wumzVzRr2Dmxw5MUs6aIZqXS_QLFqEYBL7PsYrvPhJB,,,USD
Nokia,mobile,Das Companies Solo Bud 2 Pro,$25.00,25.0,25.0,,,Walmart - Spice Mobile,30,Free delivery,"https://www.google.com/search?ibp=oshop&q=Nokia&prds=catalogid:2440748937093385686,productid:6698994149151199914,headlineOfferDocid:13309918201926909890,imageDocid:16132796614515162770,gpcid:15625719992979245332,mid:576462867954407997,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSbex3XLqek6MI9A8NVREdhv4yFJLC0E33nhgksHcaNklgkBGDRF29ROTubYV71ZxJjGhIfueBBvsL8pFGv1dsukbu5QiGNQQ,,,USD
Nokia,mobile,Nokia 225 4G GSM Unlocked,$55.81,55.81,55.81,3.7,793.0,eBay - 8smartbiz,31,,"https://www.google.com/search?ibp=oshop&q=Nokia&prds=catalogid:7995722432994215502,productid:790015874207486268,headlineOfferDocid:10709168866280371246,imageDocid:10798480169710161115,rds:PC_7646743024742168646|PROD_PC_7646743024742168646,gpcid:7646743024742168646,mid:576462788738124606,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcR6KLq41kVx1plSVV60Y2rWMXUmRMUM_CSpxMo3wSlKyy4REkiMCUZTxABZVmSznUNikyaNUOfiT0_lhH7q_2gtQ3MglPnBVKwZaf3_-KrHiacywc-WoRqV,,,USD
Nokia,mobile,Nokia 1.4 Dual-SIM 16GB ROM + 1GB RAM (GSM Only | No CDMA) Factory Unlocked 4G/LTE Smartphone (Fjord) - International Version,$36.00,36.0,36.0,,,Gps Ubicacion,32,,"https://www.google.com/search?ibp=oshop&q=Nokia&prds=productid:7312646681059023291,headlineOfferDocid:7312646681059023291,imageDocid:14722246917480422373,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcSXPxu8uBtqNnzrooOVs8Ml1LSBqobuo80x_cJvGOA6j0nch0-gFeIeWUTI2C30UpynhkQTBwS0cKNFxhgVzhKx3lxEuGAAMk-UVeA6Vmim,,,USD
Nokia,mobile,Nokia 8110 4G 4GB,$65.32,65.32,65.32,4.2,660.0,eBay - plustradenb,33,,"https://www.google.com/search?ibp=oshop&q=Nokia&prds=catalogid:2428563964781930457,productid:7386808205252378732,headlineOfferDocid:1617810513875792459,imageDocid:14847704737491160853,rds:PC_6933180314064277858|PROD_PC_6933180314064277858,gpcid:6933180314064277858,mid:576462303538818040,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcSGbWjDB7WLjQbpfy4sMK5vKhXXvHHEq1nWYa1Glbtx5iYYJAQtE7h_cAgy7149P2TBg2at9-gxpti2hSOjpd4B_yY3tqmgQSGbKbHEitLx,,,USD
Nokia,mobile,Nokia G400 5G,$98.99,98.99,98.99,3.9,110.0,Back Market,34,,"https://www.google.com/search?ibp=oshop&q=Nokia&prds=catalogid:10799219262856821953,productid:3505015157823098832,headlineOfferDocid:18308271724389317474,imageDocid:585026637843846654,rds:PC_7589394365651370966|PROD_PC_7589394365651370966,gpcid:7589394365651370966,mid:576462762271948016,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTkOSL-c1C_0hLvHAkGtNFFZagdMRAx00wyLYR8rMXF_Zl_kSBOlqKU8N9TVc9NZfmHQJGIIeGpQofmBBU_5_nlJKaab0pUug,,,USD
Nokia,mobile,Nokia 6233 GSM Triband Cell Phone Unlocked,$51.69,51.69,51.69,4.2,17.0,eBay - tech-link-all,35,,"https://www.google.com/search?ibp=oshop&q=Nokia&prds=catalogid:3665778626077373498,productid:4591978094195185465,headlineOfferDocid:11323346553128152982,imageDocid:1116124407263221313,rds:PC_1845603484723423566|PROD_PC_1845603484723423566,gpcid:1845603484723423566,mid:576462447145082637,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcSj9TE7mQokJrtcMWy21KUKlq62bQdUSQH0mBJiL2Hp-E5vGUd-uhYZPNWxS4tE-Nfx8y-Cb5vJ7ZCKXyjAId6xMfVzrklfCw,,,USD
